1.7516;1.5744;1.4957;1.46768;1.42628;1.40349;1.33696;1.33793;1.313;1.28969;1.22856;1.20425;1.18653;1.16784;1.14938;1.13661;1.13864;1.13063;1.12011;1.10823;1.10723;1.1101;1.10771;1.09717;1.09227;1.09161;1.08568;1.09196;1.07173;1.05692;1.05308;1.04978;1.04205;1.03697;1.03531;1.03138;1.02978;1.02546;1.02614
1.18145;1.06705;1.02024;1.001;0.948678;0.935129;0.899216;0.899259;0.891458;0.881032;0.847433;0.830267;0.811938;0.805205;0.799929;0.792855;0.787934;0.783197;0.778841;0.773168;0.774757;0.768543;0.768553;0.76446;0.761414;0.761714;0.758502;0.759145;0.75208;0.742144;0.739584;0.736556;0.732801;0.729152;0.72737;0.725051;0.724589;0.723524;0.723011
0.960802;0.851716;0.808967;0.786814;0.760671;0.753404;0.74194;0.728282;0.710054;0.704684;0.684281;0.667797;0.656736;0.648944;0.647722;0.639199;0.637275;0.637435;0.629637;0.627456;0.626024;0.62484;0.622706;0.622878;0.620128;0.61964;0.617215;0.617607;0.607175;0.604747;0.601749;0.59932;0.596536;0.595291;0.592425;0.59196;0.591637;0.589542;0.589759
0.850334;0.755169;0.688684;0.677644;0.649816;0.640626;0.628194;0.617347;0.611436;0.607538;0.58354;0.57872;0.56907;0.561026;0.555677;0.552706;0.549883;0.546427;0.546305;0.54324;0.541501;0.539474;0.538335;0.538654;0.536376;0.535667;0.532127;0.534389;0.526608;0.523181;0.519881;0.51878;0.515935;0.515073;0.512923;0.512225;0.51144;0.510698;0.510202
0.732123;0.654361;0.617944;0.603234;0.576611;0.576324;0.556571;0.550461;0.548404;0.540573;0.522645;0.512065;0.507648;0.503079;0.494564;0.493859;0.490707;0.487179;0.485813;0.483784;0.484162;0.481804;0.481406;0.478735;0.479128;0.477857;0.475991;0.475666;0.469875;0.468152;0.465212;0.463355;0.461314;0.459711;0.458581;0.457745;0.457052;0.456553;0.455707
0.673003;0.596144;0.561093;0.542921;0.530178;0.518648;0.509249;0.501919;0.496202;0.493109;0.476116;0.466512;0.456968;0.453951;0.454356;0.449274;0.447535;0.444422;0.442863;0.441213;0.440513;0.438549;0.437982;0.437822;0.438435;0.435487;0.434532;0.434077;0.429213;0.427043;0.42336;0.422912;0.420446;0.419572;0.418631;0.41775;0.417134;0.416516;0.416342
0.622051;0.558435;0.525722;0.499458;0.48844;0.475759;0.469497;0.467134;0.455027;0.453487;0.439032;0.432571;0.426975;0.423595;0.417075;0.416433;0.413084;0.412016;0.407524;0.408482;0.406715;0.40503;0.404997;0.40495;0.403006;0.402871;0.401667;0.401889;0.396698;0.393691;0.391979;0.390751;0.38945;0.388373;0.387894;0.386545;0.385836;0.385361;0.385131
0.591342;0.524799;0.483567;0.47222;0.455344;0.444368;0.444534;0.430332;0.432187;0.425009;0.409617;0.404226;0.397373;0.395202;0.391068;0.388625;0.387261;0.386588;0.384527;0.381317;0.381227;0.380119;0.378359;0.379458;0.376848;0.375345;0.376152;0.375656;0.371547;0.369696;0.367491;0.366803;0.364519;0.363158;0.362357;0.361798;0.361132;0.361163;0.360376
0.547412;0.477591;0.460461;0.445901;0.429395;0.421375;0.413247;0.408006;0.403291;0.401777;0.3884;0.380077;0.374735;0.370169;0.368345;0.364948;0.364844;0.362341;0.361908;0.359356;0.359992;0.357767;0.357611;0.35631;0.356348;0.355231;0.35364;0.353812;0.350124;0.347707;0.346132;0.345278;0.343132;0.342248;0.341726;0.341047;0.340294;0.340455;0.340145
0.530903;0.462892;0.433044;0.410516;0.408746;0.398191;0.387584;0.389236;0.38266;0.381249;0.368511;0.359718;0.356694;0.353312;0.349333;0.346561;0.344328;0.344806;0.342178;0.34188;0.339511;0.33956;0.337818;0.338248;0.337125;0.336633;0.336497;0.334249;0.33213;0.33001;0.328749;0.327057;0.326185;0.324835;0.32386;0.323704;0.322763;0.322772;0.322095
