1.10884;1.10051;1.09174;1.08657;1.07948;1.07573;1.07137;1.06993;1.06602;1.06565;1.05363;1.05249;1.04684;1.04175;1.0395;1.03642;1.0347;1.03424;1.03314;1.03085;1.0297;1.0308;1.02941;1.02788;1.02732;1.0257;1.02562;1.02467;1.02088;1.01779;1.01632;1.01515;1.01379;1.01161;1.01086;1.00988;1.0093;1.00848;1.00869
0.796522;0.784084;0.775249;0.769388;0.764029;0.757833;0.758474;0.752587;0.752666;0.75245;0.744314;0.741014;0.736627;0.734127;0.732445;0.731346;0.72986;0.729386;0.728179;0.727453;0.726377;0.72456;0.724347;0.724856;0.723845;0.723269;0.723046;0.722602;0.719483;0.718235;0.717357;0.716301;0.714904;0.714345;0.713712;0.713324;0.712918;0.712298;0.712238
0.657201;0.645433;0.633629;0.629005;0.624739;0.620991;0.620669;0.616321;0.615672;0.612391;0.606281;0.602758;0.599857;0.598429;0.598258;0.595977;0.594756;0.594236;0.5936;0.592522;0.592342;0.591835;0.591499;0.590485;0.590322;0.589904;0.589085;0.589538;0.587597;0.586066;0.585038;0.58466;0.583585;0.582856;0.58235;0.581985;0.581551;0.581474;0.581381
0.571938;0.561332;0.546734;0.545646;0.541365;0.53709;0.534091;0.53365;0.531152;0.530001;0.525554;0.522121;0.519036;0.518434;0.516994;0.51624;0.515014;0.514733;0.513211;0.512981;0.512277;0.512641;0.51162;0.511709;0.511433;0.510755;0.5106;0.510367;0.508452;0.507226;0.50637;0.505838;0.505414;0.504661;0.504266;0.503834;0.503743;0.503438;0.503291
0.514559;0.496551;0.490083;0.487035;0.481203;0.479738;0.478762;0.476613;0.475173;0.473697;0.468302;0.467278;0.464405;0.462857;0.461775;0.461177;0.460256;0.45947;0.459318;0.458721;0.458063;0.457664;0.457202;0.457562;0.456877;0.457028;0.4564;0.455997;0.454588;0.453607;0.45272;0.452409;0.451962;0.451165;0.450959;0.450627;0.45051;0.45031;0.450062
0.467712;0.458887;0.44958;0.4449;0.440772;0.438432;0.435933;0.435921;0.432662;0.432053;0.427907;0.425853;0.424159;0.422161;0.421576;0.420299;0.420081;0.419582;0.419198;0.418437;0.41832;0.4178;0.417513;0.417318;0.417231;0.416853;0.416427;0.416248;0.415077;0.414087;0.413687;0.412937;0.412331;0.411901;0.411485;0.41146;0.411226;0.411002;0.410899
0.438399;0.420609;0.414509;0.409785;0.408719;0.40451;0.403691;0.403182;0.401791;0.399812;0.395968;0.394091;0.392438;0.391901;0.390721;0.38936;0.389139;0.387962;0.387752;0.387372;0.387078;0.38679;0.386227;0.386057;0.385889;0.385752;0.385741;0.38553;0.383949;0.383151;0.382559;0.382107;0.38168;0.381429;0.381162;0.380822;0.380664;0.380496;0.380349
0.409643;0.395595;0.387736;0.383795;0.381925;0.379081;0.378636;0.376538;0.375559;0.375298;0.371053;0.369057;0.366986;0.366167;0.364796;0.36415;0.364132;0.362963;0.362658;0.362496;0.36204;0.362106;0.361599;0.36155;0.361008;0.360622;0.3607;0.360534;0.359232;0.358435;0.35783;0.357474;0.357087;0.356828;0.356424;0.356243;0.356036;0.35582;0.355731
0.385366;0.373502;0.366239;0.361933;0.359928;0.358748;0.356286;0.3537;0.354261;0.353098;0.348889;0.347361;0.345719;0.345232;0.344602;0.343617;0.34311;0.342319;0.341595;0.34186;0.341618;0.341149;0.340655;0.340535;0.340326;0.340277;0.339894;0.339695;0.33851;0.338081;0.337414;0.337209;0.336621;0.3361;0.335967;0.335736;0.335729;0.335521;0.335407
0.36616;0.353592;0.347082;0.342743;0.339749;0.339049;0.338714;0.337458;0.335295;0.334971;0.331678;0.329917;0.328363;0.327045;0.326785;0.32622;0.325362;0.323925;0.324466;0.324502;0.323499;0.323718;0.323316;0.323103;0.32277;0.322651;0.322326;0.322066;0.321226;0.32057;0.320263;0.319771;0.319303;0.319003;0.318695;0.318616;0.318405;0.31831;0.318112
