1.23003;1.20653;1.17821;1.15602;1.1444;1.13636;1.12889;1.12186;1.11811;1.11085;1.09515;1.08868;1.07679;1.06936;1.06511;1.06171;1.05909;1.05494;1.05287;1.04975;1.04674;1.04775;1.04609;1.04505;1.04296;1.04142;1.04016;1.03959;1.03286;1.02735;1.02517;1.02388;1.02069;1.01802;1.01673;1.01543;1.01443;1.01361;1.01322
0.88471;0.850399;0.823837;0.818243;0.808059;0.799071;0.793864;0.785515;0.784393;0.781245;0.767593;0.761946;0.753353;0.750471;0.748025;0.746692;0.742326;0.742301;0.739725;0.738987;0.737243;0.734708;0.734559;0.735258;0.733401;0.733455;0.732118;0.731168;0.72706;0.72418;0.722606;0.721351;0.719476;0.718044;0.717132;0.716521;0.715663;0.715372;0.715192
0.728608;0.695223;0.67556;0.664437;0.655684;0.652357;0.64938;0.643431;0.637447;0.634388;0.624417;0.619104;0.614072;0.611566;0.609912;0.607022;0.60553;0.604468;0.603222;0.601804;0.600817;0.600447;0.599901;0.597936;0.59813;0.597009;0.595985;0.596394;0.592993;0.59084;0.589216;0.588478;0.586887;0.585905;0.584895;0.584502;0.583956;0.583744;0.583577
0.632853;0.602599;0.58177;0.573127;0.566552;0.562914;0.554349;0.553768;0.551073;0.549062;0.539309;0.534483;0.530126;0.529056;0.526282;0.525245;0.524133;0.522972;0.520589;0.519973;0.519575;0.519343;0.51797;0.518357;0.51767;0.516766;0.516163;0.515738;0.513405;0.51136;0.509885;0.508928;0.508176;0.507162;0.506435;0.506094;0.50566;0.505328;0.505095
0.563853;0.533663;0.518788;0.513082;0.503971;0.49995;0.497484;0.495112;0.49291;0.490832;0.481327;0.477701;0.474951;0.47229;0.470185;0.468781;0.46839;0.466058;0.46614;0.464933;0.464269;0.463542;0.463122;0.462906;0.462086;0.461758;0.461727;0.460657;0.458821;0.457128;0.455871;0.455091;0.454415;0.453378;0.452839;0.452327;0.45214;0.452036;0.451631
0.515935;0.490253;0.474552;0.466913;0.462558;0.458836;0.454364;0.452793;0.448316;0.447241;0.440251;0.436275;0.432883;0.430695;0.42914;0.427579;0.426674;0.425772;0.425017;0.423911;0.423287;0.422896;0.422598;0.422602;0.422037;0.421601;0.421059;0.420868;0.418704;0.417125;0.41616;0.415553;0.414569;0.413801;0.413209;0.412974;0.412786;0.412371;0.412277
0.482897;0.451922;0.440288;0.430072;0.426778;0.42194;0.419451;0.417701;0.414532;0.412344;0.406801;0.403707;0.399846;0.399402;0.397352;0.396232;0.395346;0.394076;0.393162;0.392613;0.391962;0.391598;0.39095;0.390526;0.390497;0.390093;0.39001;0.389262;0.387251;0.386012;0.385078;0.384507;0.383758;0.383062;0.382815;0.382322;0.382052;0.381792;0.381648
0.450185;0.424549;0.409833;0.403992;0.398843;0.394996;0.393577;0.389648;0.387356;0.387042;0.380479;0.377204;0.374246;0.373399;0.371663;0.370465;0.369135;0.368373;0.367408;0.367209;0.366791;0.366565;0.366179;0.36586;0.365254;0.36447;0.36452;0.364188;0.362315;0.361046;0.36039;0.359788;0.358767;0.358448;0.357932;0.357666;0.357302;0.35699;0.356905
0.423505;0.399143;0.388504;0.380408;0.375677;0.372916;0.370257;0.367033;0.366072;0.363781;0.358614;0.355655;0.352675;0.351675;0.350581;0.349001;0.348523;0.347729;0.34625;0.346592;0.346107;0.345515;0.344762;0.344482;0.344272;0.343707;0.343997;0.343005;0.341131;0.340668;0.339711;0.339296;0.338182;0.33755;0.337374;0.33712;0.336912;0.336732;0.336452
0.400432;0.378424;0.367624;0.361099;0.356571;0.354113;0.352225;0.350173;0.347583;0.346534;0.340767;0.337308;0.334708;0.33342;0.332579;0.331169;0.330326;0.328664;0.328679;0.328774;0.327794;0.327648;0.327153;0.326959;0.326339;0.32609;0.325651;0.325293;0.323959;0.322963;0.322336;0.321776;0.321002;0.320544;0.320053;0.319856;0.319635;0.319423;0.319156
0.387263;0.358587;0.350077;0.346124;0.340492;0.337177;0.334715;0.331362;0.330737;0.328165;0.323657;0.321485;0.319669;0.317457;0.316615;0.315644;0.314546;0.314364;0.313717;0.312893;0.312542;0.312374;0.311999;0.311622;0.310862;0.311141;0.310636;0.31037;0.309043;0.307804;0.307151;0.306694;0.305937;0.305509;0.305254;0.304932;0.3047;0.304472;0.30434
0.365043;0.345261;0.337263;0.329264;0.325966;0.321131;0.320141;0.317981;0.316921;0.314883;0.310693;0.306905;0.305733;0.303802;0.303054;0.30207;0.301334;0.301248;0.299844;0.29946;0.299092;0.298628;0.298418;0.298258;0.297916;0.297621;0.297557;0.297117;0.295609;0.294817;0.294224;0.293584;0.292924;0.292454;0.292236;0.291872;0.291753;0.2915;0.29142
0.355767;0.332831;0.323011;0.31673;0.312562;0.309641;0.308201;0.306862;0.304554;0.302435;0.298159;0.295302;0.293988;0.291724;0.291101;0.289979;0.289559;0.28908;0.288418;0.287802;0.287479;0.286932;0.286756;0.28682;0.286496;0.286142;0.285764;0.285537;0.284115;0.283286;0.282641;0.282042;0.281397;0.280996;0.280754;0.280554;0.280235;0.280204;0.279979
0.339767;0.321128;0.310515;0.304938;0.30089;0.29949;0.296372;0.294902;0.29291;0.291339;0.287267;0.284963;0.282491;0.281367;0.28069;0.279418;0.279271;0.278057;0.277585;0.277399;0.277046;0.276767;0.276383;0.276252;0.275677;0.275426;0.275314;0.275213;0.27362;0.272696;0.272474;0.271803;0.27122;0.270754;0.270516;0.270292;0.270027;0.269917;0.269757
0.328809;0.310562;0.301094;0.295451;0.291939;0.288924;0.285809;0.283873;0.28223;0.28199;0.277871;0.274851;0.273574;0.272091;0.270604;0.270316;0.269892;0.268804;0.268319;0.268051;0.267416;0.267015;0.267042;0.266427;0.266622;0.266293;0.265856;0.265726;0.264334;0.263385;0.263092;0.262466;0.262134;0.261718;0.261263;0.261104;0.260853;0.260706;0.260603
0.317858;0.299751;0.291558;0.285719;0.282797;0.278969;0.276613;0.275734;0.274524;0.274242;0.269242;0.266434;0.264145;0.262955;0.262249;0.261816;0.261166;0.260281;0.260173;0.259438;0.259223;0.258992;0.258334;0.257923;0.258052;0.257738;0.257341;0.257311;0.256087;0.255241;0.25467;0.254294;0.253654;0.253202;0.25295;0.252834;0.252641;0.252395;0.25237
0.309082;0.28922;0.280476;0.276774;0.273579;0.270286;0.269352;0.267004;0.266314;0.26401;0.260546;0.25816;0.256218;0.255814;0.254678;0.253611;0.253425;0.252383;0.252208;0.251808;0.251153;0.250895;0.250732;0.250569;0.250302;0.250086;0.249776;0.249777;0.248287;0.247477;0.247122;0.246593;0.246046;0.245722;0.245404;0.245225;0.245108;0.244842;0.244784
0.302351;0.281009;0.27488;0.269906;0.265558;0.264487;0.260499;0.259283;0.257949;0.256583;0.253029;0.251445;0.249699;0.248311;0.2475;0.246538;0.245852;0.245375;0.244802;0.244366;0.244142;0.243853;0.243694;0.243427;0.243348;0.242973;0.242825;0.242571;0.241088;0.240513;0.240109;0.239611;0.239152;0.238691;0.238534;0.238348;0.238223;0.238032;0.237831
0.292309;0.274702;0.267204;0.261753;0.258983;0.257001;0.253689;0.252949;0.25206;0.25025;0.246413;0.244267;0.242433;0.241231;0.240799;0.239987;0.239715;0.238931;0.238377;0.237878;0.237543;0.237487;0.236949;0.236993;0.23678;0.236817;0.236181;0.236196;0.234881;0.233969;0.233686;0.233296;0.232752;0.232422;0.232065;0.231935;0.231852;0.231629;0.231522
0.285881;0.269282;0.259788;0.256267;0.251111;0.249804;0.248204;0.246135;0.244114;0.244349;0.240577;0.238542;0.23652;0.235129;0.234706;0.234146;0.233203;0.232933;0.232503;0.23198;0.231697;0.231412;0.231;0.230747;0.230639;0.230497;0.230028;0.230151;0.229041;0.228185;0.227682;0.227373;0.226923;0.226506;0.226306;0.226106;0.225944;0.225743;0.22569
0.280126;0.261483;0.252094;0.249613;0.245958;0.243216;0.241844;0.240949;0.238442;0.237658;0.23463;0.232401;0.230899;0.229882;0.229066;0.228123;0.22796;0.227138;0.226588;0.226358;0.226157;0.225729;0.225516;0.2252;0.225259;0.225202;0.224706;0.22462;0.223333;0.222696;0.222364;0.22177;0.22137;0.22105;0.220816;0.220632;0.220476;0.220307;0.220217
